220.000000 , 120.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
280.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
220.000000 , 60.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
190.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
250.000000 , 90.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
190.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
250.000000 , 90.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
280.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
220.000000 , 60.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
220.000000 , 120.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
190.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
250.000000 , 90.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
190.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
250.000000 , 90.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
280.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
220.000000 , 60.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
190.000000 , 60.000000
190.000000 , 60.000000
220.000000 , 60.000000
220.000000 , 90.000000
190.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
250.000000 , 90.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 120.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
220.000000 , 120.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
220.000000 , 120.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
220.000000 , 120.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
220.000000 , 120.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
220.000000 , 60.000000
220.000000 , 30.000000
250.000000 , 30.000000
250.000000 , 60.000000
250.000000 , 90.000000
250.000000 , 60.000000
280.000000 , 60.000000
280.000000 , 90.000000
220.000000 , 120.000000
220.000000 , 90.000000
250.000000 , 90.000000
250.000000 , 120.000000
220.000000 , 90.000000
220.000000 , 60.000000
250.000000 , 60.000000
250.000000 , 90.000000
